symbol,rule_return_%,bh_return_%,alpha_%,rule_sharpe,bh_sharpe,rule_maxdd_%,bh_maxdd_%,n_trades,win_rate_%,expectancy_%,size,adv_usd_m
SPY,32.995902876768376,299.5972215644948,-266.6013186877264,0.40367868251623523,1.040372421832535,-14.545766684904116,-33.717271363429965,6,66.66666666666666,549.9317146128063,mega,61788.3
QQQ,22.59826416006739,527.4878758343343,-504.8896116742669,0.28314528766332087,1.1297654489651816,-19.270541648147688,-35.118733677269475,6,66.66666666666666,376.6377360011232,mega,39413.6
IWM,37.290460361381264,180.53894999198866,-143.24848963060742,0.3504082428799437,0.6802084836125155,-24.89222037882518,-41.13328823686503,7,57.14285714285714,532.7208623054469,mega,12150.2
DIA,23.206727690234093,237.36225322843225,-214.15552553819816,0.39213670890523894,0.9430979383452092,-17.953436514747658,-36.69606545519798,8,75.0,290.0840961279264,mega,3374.3
XLK,35.06240573984593,681.1800489801448,-646.1176432402989,0.3618793809288406,1.1650084205760056,-20.116208412241388,-33.559071000332565,9,88.88888888888889,389.58228599828783,mega,2287.8
XLF,66.67021621114645,237.5157360898789,-170.84551987873246,0.49590420639792726,0.7957497408505305,-27.177412031892057,-42.86252843683379,10,90.0,666.7021621114644,mega,2707.9
XLE,175.50701962632553,152.0120360520391,23.494983574286433,0.7776583750590763,0.5569792273943592,-39.12278027778232,-66.81304325946593,10,80.0,1755.0701962632552,mega,3580.7
XLV,19.200348035641674,141.39438157929888,-122.19403354365718,0.4129313437157565,0.743152999767476,-16.06104950610552,-28.4042983379449,6,83.33333333333334,320.00580059402796,mega,2154.6
XLI,16.009352440416677,268.96770487194345,-252.95835243152683,0.33999012402715667,0.910927237814987,-17.262464567169655,-42.33407425278538,6,66.66666666666666,266.8225406736113,mega,2357.0
XLY,40.85657899770935,236.3199823827426,-195.46340338503327,0.44773653963385895,0.7976954321062317,-17.23538786674278,-39.66957685929581,7,85.71428571428571,583.6654142529907,mega,1228.9
XLP,31.80391792730046,107.47834345743638,-75.67442553013592,0.5367261382050293,0.6876495030557772,-9.07035105176963,-24.512262427826727,9,88.88888888888889,353.376865858894,mega,1481.8
XLU,94.66233060627445,166.99335355506923,-72.33102294879478,1.061958764278477,0.733211728570666,-17.257771227892206,-36.06676333050217,10,90.0,946.6233060627446,mega,1211.0
XLB,48.882434169602476,172.62829988568419,-123.74586571608171,0.6834464150051898,0.7113222008012708,-14.914415005819237,-37.27417831446957,9,88.88888888888889,543.1381574400269,mega,786.0
XLRE,70.70221017118078,101.76618970529223,-31.063979534111454,0.7186833043721385,0.5388105815546332,-13.319958016366208,-38.82478844967808,10,90.0,707.0221017118073,large,381.1
XLC,-17.06295076069684,156.60395537120297,-173.66690613189982,-0.1770348054896356,0.7851310997243703,-42.01585664979807,-46.65360691926106,3,66.66666666666666,-568.7650253565616,mega,903.9
510300.SS,34.72901230296491,80.47555390023498,-45.746541597270074,0.43188099814145053,0.5101458426591685,-20.462853321925856,-42.1570230103138,7,85.71428571428571,496.1287471852128,large,433.5
159915.SZ,52.38945250546827,83.77433628160578,-31.384883776137517,0.3821391809648563,0.4367386543029947,-37.06927119407138,-56.58465895446385,13,61.53846153846154,402.9957885036022,mega,552.2
510500.SS,8.306162596427875,60.22161482799998,-51.915452231572104,0.15441860636651647,0.3987042477565871,-29.182942835141603,-39.48104714623775,4,50.0,207.65406491069666,mega,533.2
510050.SS,-11.106628619114181,67.70124357257835,-78.80787219169252,-0.08032698547462219,0.4670454792026626,-36.65801496864282,-41.880622221783284,4,50.0,-277.6657154778547,large,275.8
588000.SS,58.50523528436364,4.450247389585366,54.05498789477827,0.5667580742296646,0.20913842104945735,-38.782919657591165,-59.6407160409667,7,85.71428571428571,835.789075490909,mega,514.7
^HSI,94.44554442598798,22.501036981581475,71.9445074444065,0.6972326364651373,0.24641100637681285,-22.401854237926266,-55.70077249305001,11,90.9090909090909,858.5958584180726,mega,12015539.1
^HSTECH,-7.3519274292698364,-35.39381970563983,28.041892276369996,0.08853697580218886,-0.126163347180334,-53.046594879982514,-61.95546857906218,4,75.0,-183.79818573174555,mega,651.9
GLD,46.98148281374086,268.1712541633611,-221.1897713496202,0.6748592248097459,1.0859265294737315,-13.706892141987304,-22.002168134715404,13,76.92307692307693,361.3960216441603,mega,6267.1
SLV,116.58642491977804,340.09870676813455,-223.5122818483565,0.7159315704157546,0.7630624689825009,-30.55215127856329,-42.80612336750188,15,73.33333333333333,777.2428327985201,mega,3009.8
USO,-17.874409973069362,41.42956844014204,-59.3039784132114,0.08173864082372147,0.3456239159366739,-81.73922413695631,-86.75373056873745,10,80.0,-178.74409973069328,mega,6578.3
IBIT,56.1119703798724,61.54676166499865,-5.43479128512625,0.8884776272416125,0.8073699849589433,-34.8845610239077,-49.361764608620895,3,66.66666666666666,1870.399012662413,mega,2084.5
