symbol,rule_return_%,bh_return_%,alpha_%,rule_sharpe,bh_sharpe,rule_maxdd_%,bh_maxdd_%,n_trades,win_rate_%,expectancy_%,size,adv_usd_m
SPY,8.036483005656283,299.78320916104593,-291.74672615538964,0.1529199373034733,1.0406850977493642,-37.23718272262695,-33.71725667223694,29,51.724137931034484,27.712010364331945,mega,61788.4
QQQ,45.339717553525574,527.6622404443367,-482.3225228908112,0.4632206526918487,1.129916926050807,-20.470531016242443,-35.11873756051342,33,57.57575757575758,137.39308349553198,mega,39413.7
IWM,14.838051269172393,180.72502523366717,-165.88697396449476,0.21866251169770076,0.680553493149047,-25.12645766426256,-41.13328079525235,40,52.5,37.09512817293091,mega,12150.2
DIA,24.875966253537428,237.65360449160724,-212.7776382380698,0.31109007948325673,0.9436794535345404,-34.04062090414423,-36.696066621553356,45,55.55555555555556,55.279925007860925,mega,3374.3
XLK,40.20604776373553,681.255404341945,-641.0493565782094,0.3769109404457685,1.1650561642657258,-26.063578531470178,-33.559071000332374,59,57.6271186440678,68.1458436673484,mega,2287.8
XLF,-5.396265584852262,237.6746241265836,-243.07088971143585,0.04586836072967267,0.7960018143893864,-42.64485769336075,-42.86251762574693,53,41.509433962264154,-10.18163317896662,mega,2707.9
XLE,266.68414100627314,150.53637600445472,116.14776500181839,0.9747326915372386,0.5545827373345735,-25.965558015365907,-66.81304101733971,47,61.702127659574465,567.4130659707939,mega,3580.7
XLV,16.09700131266756,141.65799614903932,-125.56099483637175,0.2270558800042096,0.74396343192626,-31.14159624670928,-28.40434211986681,41,53.65853658536586,39.260978811384376,mega,2154.6
XLI,69.22432272371482,269.26417383965224,-200.0398511159374,0.6017853518527004,0.9114114948008691,-25.46190862343316,-42.334089842341406,44,56.81818181818182,157.32800619026108,mega,2357.0
XLY,17.756125011125604,236.59905648020816,-218.84293146908254,0.23079343497771823,0.7981454920718388,-28.64990055688813,-39.66957013900206,43,48.837209302325576,41.2933139793617,mega,1228.9
XLP,35.15687294141773,107.55410164383494,-72.39722870241721,0.5415343808098867,0.6879514554957935,-14.391568989072345,-24.512272773470166,30,56.666666666666664,117.18957647139243,mega,1481.8
XLU,19.098653110994874,166.9346980953462,-147.83604498435133,0.2775509349139266,0.7330715876337581,-23.16761509966384,-36.066786018812124,35,60.0,54.567580317128076,mega,1211.0
XLB,51.71630625254675,173.7759663031227,-122.05966005057593,0.5047215988348144,0.7137703838315623,-18.284344105042617,-37.274187962201246,60,55.00000000000001,86.19384375424463,mega,786.0
XLRE,36.09808371222367,101.78883183452282,-65.69074812229915,0.35809676853254674,0.5388770608959732,-29.01475854278407,-38.82476226822429,57,57.89473684210527,63.32997142495384,large,381.1
XLC,74.62817011202054,156.58234269131825,-81.95417257929769,0.7476954640979193,0.7850724251801968,-21.10222534742885,-46.653597297718484,58,67.24137931034483,128.6692588138286,mega,903.9
510300.SS,25.004906385965896,80.47555390023498,-55.47064751426909,0.28623465190372566,0.5101458138198157,-29.741757590156247,-42.15702301031369,48,45.83333333333333,52.0935549707624,large,433.5
159915.SZ,122.64470749573357,83.77433628160578,38.870371214127786,0.5766094979506523,0.4367386543029947,-51.40047584143295,-56.58465895446385,61,54.09836065573771,201.0568975339899,mega,552.2
510500.SS,-10.317855703201749,60.22161482799998,-70.53947053120173,0.017207530798355332,0.3987042477565871,-51.18844745117617,-39.48104714623775,50,54.0,-20.635711406403516,mega,533.2
510050.SS,8.367983840494961,67.70127703173769,-59.33329319124273,0.15561460708486274,0.467045574083331,-38.53103956328879,-41.88062494302406,47,40.42553191489361,17.804220937223306,large,275.8
588000.SS,-12.62247167750187,4.450247389585366,-17.072719067087235,0.03025757697551815,0.20913842104945735,-54.87902905138113,-59.6407160409667,23,43.47826086956522,-54.880311641312574,mega,514.7
^HSI,-7.581836424426565,22.501036981581475,-30.082873406008037,0.03569465467380236,0.24641100637681285,-37.84453153114286,-55.70077249305001,33,51.515151515151516,-22.97526189220173,mega,12015539.1
^HSTECH,-9.922060349346939,-35.39381970563983,25.47175935629289,0.058385758978589095,-0.126163347180334,-34.28059040587756,-61.95546857906218,30,50.0,-33.073534497823175,mega,651.9
GLD,68.4459747726371,268.2590861158178,-199.81311134318074,0.6262603579994755,1.0861127629107088,-22.66911979138726,-22.002168134715404,47,55.319148936170215,145.6297335588023,mega,6267.1
SLV,93.86768121748693,340.1912855459912,-246.32360432850427,0.5003443493188778,0.7631443229777761,-36.36670350701774,-42.80612336750188,88,56.81818181818182,106.66781956532611,mega,3009.8
USO,75.10765079524388,41.34210974638225,33.765541048861635,0.42878829775796995,0.3454307026688633,-46.78505967804543,-86.75373056873745,101,60.396039603960396,74.3640106883602,mega,6578.3
IBIT,38.961854062865534,61.54750655521293,-22.585652492347396,0.6803980436486349,0.8073748328403775,-34.82184418035562,-49.361764608620895,31,51.61290322580645,125.68340020279197,mega,2084.5
